game_name,game_params_json,n_players,index,max_order,ground_truth_method,budget,log_budget,metric,approximator_A,approximator_B,score_A,score_B,score_diff,label
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,-0.06922232761828764,-0.06381327367389078,-0.005409053944396863,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,spearman,InconsistentKernelSHAPIQ,SHAPIQ,-0.06922232761828764,-0.02317122678478379,-0.046051100833503854,0
Soybean,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",35,SII,2,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAPIQ,SHAPIQ,-0.06381327367389078,-0.02317122678478379,-0.04064204688910699,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0016857503423147462,0.002855541671726724,-0.0011697913294119776,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.0016857503423147462,0.00041327827219421784,0.0012724720701205283,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,InconsistentKernelSHAPIQ,SVARMIQ,0.0016857503423147462,0.0238536344671874,-0.022167884124872653,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,KernelSHAPIQ,PermutationSamplingSII,0.002855541671726724,0.00041327827219421784,0.002442263399532506,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,KernelSHAPIQ,SVARMIQ,0.002855541671726724,0.0238536344671874,-0.020998092795460676,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,mse,PermutationSamplingSII,SVARMIQ,0.00041327827219421784,0.0238536344671874,-0.02344035619499318,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.18702641940393364,0.12376261469011626,0.06326380471381737,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.18702641940393364,0.40319616675961145,-0.21616974735567782,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,InconsistentKernelSHAPIQ,SVARMIQ,0.18702641940393364,0.13593775093805513,0.051088668465878506,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,KernelSHAPIQ,PermutationSamplingSII,0.12376261469011626,0.40319616675961145,-0.27943355206949516,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,KernelSHAPIQ,SVARMIQ,0.12376261469011626,0.13593775093805513,-0.012175136247938867,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,250,5.521460917862246,spearman,PermutationSamplingSII,SVARMIQ,0.40319616675961145,0.13593775093805513,0.2672584158215563,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0002980890219947485,0.00040978964605664403,-0.00011170062406189553,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.0002980890219947485,0.00039347827055374814,-9.538924855899964e-05,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,InconsistentKernelSHAPIQ,SVARMIQ,0.0002980890219947485,0.018326668245260674,-0.018028579223265926,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,KernelSHAPIQ,PermutationSamplingSII,0.00040978964605664403,0.00039347827055374814,1.6311375502895895e-05,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,KernelSHAPIQ,SVARMIQ,0.00040978964605664403,0.018326668245260674,-0.01791687859920403,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,mse,PermutationSamplingSII,SVARMIQ,0.00039347827055374814,0.018326668245260674,-0.017933189974706925,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.29880338299271947,0.2740520049800534,0.02475137801266608,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.29880338299271947,0.4073114244688684,-0.10850804147614895,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,InconsistentKernelSHAPIQ,SVARMIQ,0.29880338299271947,0.181904214176935,0.11689916881578447,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,KernelSHAPIQ,PermutationSamplingSII,0.2740520049800534,0.4073114244688684,-0.13325941948881503,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,KernelSHAPIQ,SVARMIQ,0.2740520049800534,0.181904214176935,0.09214779080311838,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,500,6.214608098422191,spearman,PermutationSamplingSII,SVARMIQ,0.4073114244688684,0.181904214176935,0.22540721029193342,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0002746700509609916,0.0003165765147114216,-4.1906463750430013e-05,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.0002746700509609916,0.00037277158352148405,-9.810153256049247e-05,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,InconsistentKernelSHAPIQ,SVARMIQ,0.0002746700509609916,0.006602168074474003,-0.006327498023513011,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,KernelSHAPIQ,PermutationSamplingSII,0.0003165765147114216,0.00037277158352148405,-5.619506881006245e-05,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,KernelSHAPIQ,SVARMIQ,0.0003165765147114216,0.006602168074474003,-0.006285591559762581,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,mse,PermutationSamplingSII,SVARMIQ,0.00037277158352148405,0.006602168074474003,-0.006229396490952519,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.33018273389793007,0.30278867734006765,0.027394056557862423,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.33018273389793007,0.424342110314867,-0.09415937641693695,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,InconsistentKernelSHAPIQ,SVARMIQ,0.33018273389793007,0.19877716998615538,0.1314055639117747,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAPIQ,PermutationSamplingSII,0.30278867734006765,0.424342110314867,-0.12155343297479937,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,KernelSHAPIQ,SVARMIQ,0.30278867734006765,0.19877716998615538,0.10401150735391226,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,1000,6.907755278982137,spearman,PermutationSamplingSII,SVARMIQ,0.424342110314867,0.19877716998615538,0.22556494032871163,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.000267985653191101,0.0002706139931803475,-2.628339989246462e-06,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.000267985653191101,0.0002794507307973821,-1.1465077606281101e-05,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,InconsistentKernelSHAPIQ,SVARMIQ,0.000267985653191101,0.0005917160385233947,-0.0003237303853322937,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,KernelSHAPIQ,PermutationSamplingSII,0.0002706139931803475,0.0002794507307973821,-8.83673761703464e-06,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,KernelSHAPIQ,SVARMIQ,0.0002706139931803475,0.0005917160385233947,-0.0003211020453430472,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,mse,PermutationSamplingSII,SVARMIQ,0.0002794507307973821,0.0005917160385233947,-0.0003122653077260126,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.3489871787846634,0.3359426625488615,0.013044516235801884,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.3489871787846634,0.4213316999084715,-0.07234452112380813,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,InconsistentKernelSHAPIQ,SVARMIQ,0.3489871787846634,0.24642457447022512,0.10256260431443828,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAPIQ,PermutationSamplingSII,0.3359426625488615,0.4213316999084715,-0.08538903735961001,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,KernelSHAPIQ,SVARMIQ,0.3359426625488615,0.24642457447022512,0.0895180880786364,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,5000,8.517193191416238,spearman,PermutationSamplingSII,SVARMIQ,0.4213316999084715,0.24642457447022512,0.1749071254382464,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.0002682214763745901,0.000270077482133557,-1.8560057589669292e-06,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.0002682214763745901,0.000277844887237668,-9.623410863077934e-06,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,InconsistentKernelSHAPIQ,SVARMIQ,0.0002682214763745901,0.00041742148720219445,-0.00014920001082760438,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,KernelSHAPIQ,PermutationSamplingSII,0.000270077482133557,0.000277844887237668,-7.767405104111005e-06,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,KernelSHAPIQ,SVARMIQ,0.000270077482133557,0.00041742148720219445,-0.00014734400506863745,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,mse,PermutationSamplingSII,SVARMIQ,0.000277844887237668,0.00041742148720219445,-0.00013957659996452644,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,InconsistentKernelSHAPIQ,KernelSHAPIQ,0.36780421785032535,0.3594979752050911,0.008306242645234274,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,InconsistentKernelSHAPIQ,PermutationSamplingSII,0.36780421785032535,0.38442410737602295,-0.016619889525697595,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,InconsistentKernelSHAPIQ,SVARMIQ,0.36780421785032535,0.2708973539793179,0.09690686387100744,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAPIQ,PermutationSamplingSII,0.3594979752050911,0.38442410737602295,-0.02492613217093187,0
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,KernelSHAPIQ,SVARMIQ,0.3594979752050911,0.2708973539793179,0.08860062122577317,1
Thyroid,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",21,SII,2,TreeExplainer,10000,9.210340371976184,spearman,PermutationSamplingSII,SVARMIQ,0.38442410737602295,0.2708973539793179,0.11352675339670504,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,mse,KernelSHAPIQ,PermutationSamplingSII,0.004223934743770897,0.0005446623093681948,0.003679272434402702,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,mse,KernelSHAPIQ,SHAPIQ,0.004223934743770897,0.2762940878718959,-0.272070153128125,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,mse,PermutationSamplingSII,SHAPIQ,0.0005446623093681948,0.2762940878718959,-0.27574942556252774,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,spearman,KernelSHAPIQ,PermutationSamplingSII,-0.11653590322698829,0.0,-0.11653590322698829,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,spearman,KernelSHAPIQ,SHAPIQ,-0.11653590322698829,-0.08502940820410028,-0.031506495022888006,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,50,3.912023005428146,spearman,PermutationSamplingSII,SHAPIQ,0.0,-0.08502940820410028,0.08502940820410028,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,mse,KernelSHAPIQ,PermutationSamplingSII,0.00422393395284579,0.004223934658454169,-7.056083790174528e-10,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,mse,KernelSHAPIQ,SHAPIQ,0.00422393395284579,0.0688347984325207,-0.06461086447967491,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,mse,PermutationSamplingSII,SHAPIQ,0.004223934658454169,0.0688347984325207,-0.06461086377406654,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,spearman,KernelSHAPIQ,PermutationSamplingSII,-0.07319180405820701,-0.5816321780696437,0.5084403740114367,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,spearman,KernelSHAPIQ,SHAPIQ,-0.07319180405820701,-0.08426721951290744,0.011075415454700435,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,100,4.605170185988092,spearman,PermutationSamplingSII,SHAPIQ,-0.5816321780696437,-0.08426721951290744,-0.4973649585567363,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,mse,KernelSHAPIQ,PermutationSamplingSII,0.0042239342707188305,0.004223934658454169,-3.8773533862779264e-10,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,mse,KernelSHAPIQ,SHAPIQ,0.0042239342707188305,0.03279248831020798,-0.028568554039489148,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,mse,PermutationSamplingSII,SHAPIQ,0.004223934658454169,0.03279248831020798,-0.02856855365175381,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,spearman,KernelSHAPIQ,PermutationSamplingSII,-0.13663751443569844,-0.5816321780696437,0.4449946636339453,1
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,spearman,KernelSHAPIQ,SHAPIQ,-0.13663751443569844,-0.12375529894020021,-0.012882215495498228,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SII,2,TreeExplainer,200,5.298317366548036,spearman,PermutationSamplingSII,SHAPIQ,-0.5816321780696437,-0.12375529894020021,-0.4578768791294435,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,OwenSamplingSV,5.695322459668425e-16,1.6611241254335433e-27,5.695322459651814e-16,0
Zoo,"{""class_to_explain"": null, ""imputer"": ""marginal"", ""model_name"": ""decision_tree"", ""normalize"": true, ""random_state"": 42, ""verbose"": false, ""x"": 0}",16,SV,1,ExactComputer,100,4.605170185988092,mse,KernelSHAP,PermutationSamplingSV,5.695322459668425e-16,1.6611241254335433e-27,5.695322459651814e-16,0
